PL_NAME,SPEC_TYPE,AUTHORS,NUM_DATAPOINTS,INSTRUMENT,FACILITY,MINWAVELNG,MAXWAVELNG,MINTRANMID,MAXTRANMID,NOTE,rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_dr2_id,gaia_dr3_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,esi,habitability_category,planet_type,inferred_atmosphere
HAT-P-38 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2457512.8977,2457512.8977,"AOR = 58241280, date is start time.",1369.0,HAT-P-38 b,HAT-P-38,b,,,TIC 285272237,Gaia DR2 324889227693298560,Gaia DR3 324889227693298560,1.0,1.0,1.0,0.0,0.0,Transit,2012.0,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,2012-10,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,4.640382,0.0523,9.247,0.825,84.857,0.267,,,,,84.857,0.267,Mass,0.59,0.067,,1082.0,88.3,2455863.11957,BJD-UTC,0.0,0.372,,3.0408,12.17,0.0918,,,240.0,35.4,,,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,,5330.0,0.923,0.886,0.06,[Fe/H],-0.208,4.45,,,0.4,,-19.7,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h21m32.04s,35.3834942,+32d14m45.76s,32.2460441,-26.87267,144.22935,17.14087,43.8095,52.3566524,47.771,-21.4278,255.206,3.88991,13.34,12.525,10.989,10.593,10.501,14.7233,13.1831,12.4788,12.2275,12.3811,10.448,10.501,10.361,8.568,12.3021,,11.7524,,2014-05-14,2012-10,2014-05-14,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6059923404896406,Moderately Habitable,Neptune-like,Inferred: H/He + volatile ices (Neptune-like envelope)
HAT-P-38 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2457498.9755,2457498.9755,"AOR = 58238464, date is start time.",1369.0,HAT-P-38 b,HAT-P-38,b,,,TIC 285272237,Gaia DR2 324889227693298560,Gaia DR3 324889227693298560,1.0,1.0,1.0,0.0,0.0,Transit,2012.0,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,2012-10,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,4.640382,0.0523,9.247,0.825,84.857,0.267,,,,,84.857,0.267,Mass,0.59,0.067,,1082.0,88.3,2455863.11957,BJD-UTC,0.0,0.372,,3.0408,12.17,0.0918,,,240.0,35.4,,,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,,5330.0,0.923,0.886,0.06,[Fe/H],-0.208,4.45,,,0.4,,-19.7,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h21m32.04s,35.3834942,+32d14m45.76s,32.2460441,-26.87267,144.22935,17.14087,43.8095,52.3566524,47.771,-21.4278,255.206,3.88991,13.34,12.525,10.989,10.593,10.501,14.7233,13.1831,12.4788,12.2275,12.3811,10.448,10.501,10.361,8.568,12.3021,,11.7524,,2014-05-14,2012-10,2014-05-14,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6059923404896406,Moderately Habitable,Neptune-like,Inferred: H/He + volatile ices (Neptune-like envelope)
HAT-P-38 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,3.6,2457517.5351,2457517.5351,"AOR = 58241024, date is start time.",1369.0,HAT-P-38 b,HAT-P-38,b,,,TIC 285272237,Gaia DR2 324889227693298560,Gaia DR3 324889227693298560,1.0,1.0,1.0,0.0,0.0,Transit,2012.0,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,2012-10,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,4.640382,0.0523,9.247,0.825,84.857,0.267,,,,,84.857,0.267,Mass,0.59,0.067,,1082.0,88.3,2455863.11957,BJD-UTC,0.0,0.372,,3.0408,12.17,0.0918,,,240.0,35.4,,,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,,5330.0,0.923,0.886,0.06,[Fe/H],-0.208,4.45,,,0.4,,-19.7,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h21m32.04s,35.3834942,+32d14m45.76s,32.2460441,-26.87267,144.22935,17.14087,43.8095,52.3566524,47.771,-21.4278,255.206,3.88991,13.34,12.525,10.989,10.593,10.501,14.7233,13.1831,12.4788,12.2275,12.3811,10.448,10.501,10.361,8.568,12.3021,,11.7524,,2014-05-14,2012-10,2014-05-14,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6059923404896406,Moderately Habitable,Neptune-like,Inferred: H/He + volatile ices (Neptune-like envelope)
HAT-P-38 b,Eclipse,Wallack et al. 2021,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2457488.5,2457498.5,from Table 3,1369.0,HAT-P-38 b,HAT-P-38,b,,,TIC 285272237,Gaia DR2 324889227693298560,Gaia DR3 324889227693298560,1.0,1.0,1.0,0.0,0.0,Transit,2012.0,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,2012-10,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,4.640382,0.0523,9.247,0.825,84.857,0.267,,,,,84.857,0.267,Mass,0.59,0.067,,1082.0,88.3,2455863.11957,BJD-UTC,0.0,0.372,,3.0408,12.17,0.0918,,,240.0,35.4,,,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,,5330.0,0.923,0.886,0.06,[Fe/H],-0.208,4.45,,,0.4,,-19.7,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h21m32.04s,35.3834942,+32d14m45.76s,32.2460441,-26.87267,144.22935,17.14087,43.8095,52.3566524,47.771,-21.4278,255.206,3.88991,13.34,12.525,10.989,10.593,10.501,14.7233,13.1831,12.4788,12.2275,12.3811,10.448,10.501,10.361,8.568,12.3021,,11.7524,,2014-05-14,2012-10,2014-05-14,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6059923404896406,Moderately Habitable,Neptune-like,Inferred: H/He + volatile ices (Neptune-like envelope)
HAT-P-4 b,Eclipse,Christiansen et al. 2011,1,High Resolution Imager (HRI),Deep Impact spacecraft,0.65,0.65,,,Table 6,1384.0,HAT-P-4 b,HAT-P-4,b,,,TIC 138294130,Gaia DR2 1291120362349158016,Gaia DR3 1291120362349158016,1.0,2.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=KOVACS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...670L..41K/abstract target=ref> Kovacs et al. 2007 </a>,2007-11,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,3.056536,0.04438,14.28,1.274,213.255,0.671,,,,,213.255,0.671,Mass,0.403,0.0,,1686.0,89.91,,,0.0,0.01,0.7798,,6.04,0.082,,,,81.1,,,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5860.0,1.596,1.248,,,0.431,4.127,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m57.89s,229.99122,+36d13m46.36s,36.229545,57.3363,58.47975,52.00088,212.60518,32.5154393,-21.6606,-24.2502,320.451,3.09194,11.831,11.118,10.1,9.837,9.770001,,,,,,9.729,9.768,9.724,9.165,11.0634,,10.6506,,2014-05-14,2008-04,2014-05-14,1.0,10.0,1.0,0.0,4.0,0.0,0.0,0.5095874669352437,Marginally Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
HAT-P-4 b,Eclipse,Todorov et al. 2013,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 5,1384.0,HAT-P-4 b,HAT-P-4,b,,,TIC 138294130,Gaia DR2 1291120362349158016,Gaia DR3 1291120362349158016,1.0,2.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=KOVACS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...670L..41K/abstract target=ref> Kovacs et al. 2007 </a>,2007-11,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,3.056536,0.04438,14.28,1.274,213.255,0.671,,,,,213.255,0.671,Mass,0.403,0.0,,1686.0,89.91,,,0.0,0.01,0.7798,,6.04,0.082,,,,81.1,,,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5860.0,1.596,1.248,,,0.431,4.127,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m57.89s,229.99122,+36d13m46.36s,36.229545,57.3363,58.47975,52.00088,212.60518,32.5154393,-21.6606,-24.2502,320.451,3.09194,11.831,11.118,10.1,9.837,9.770001,,,,,,9.729,9.768,9.724,9.165,11.0634,,10.6506,,2014-05-14,2008-04,2014-05-14,1.0,10.0,1.0,0.0,4.0,0.0,0.0,0.5095874669352437,Marginally Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
HAT-P-4 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,3.6,2455298.8897,2455298.8897,"AOR = 31756288, date is start time.",1384.0,HAT-P-4 b,HAT-P-4,b,,,TIC 138294130,Gaia DR2 1291120362349158016,Gaia DR3 1291120362349158016,1.0,2.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=KOVACS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...670L..41K/abstract target=ref> Kovacs et al. 2007 </a>,2007-11,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,3.056536,0.04438,14.28,1.274,213.255,0.671,,,,,213.255,0.671,Mass,0.403,0.0,,1686.0,89.91,,,0.0,0.01,0.7798,,6.04,0.082,,,,81.1,,,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5860.0,1.596,1.248,,,0.431,4.127,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m57.89s,229.99122,+36d13m46.36s,36.229545,57.3363,58.47975,52.00088,212.60518,32.5154393,-21.6606,-24.2502,320.451,3.09194,11.831,11.118,10.1,9.837,9.770001,,,,,,9.729,9.768,9.724,9.165,11.0634,,10.6506,,2014-05-14,2008-04,2014-05-14,1.0,10.0,1.0,0.0,4.0,0.0,0.0,0.5095874669352437,Marginally Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
HAT-P-4 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2455442.5755,2455442.5755,"AOR = 31749888, date is start time.",1384.0,HAT-P-4 b,HAT-P-4,b,,,TIC 138294130,Gaia DR2 1291120362349158016,Gaia DR3 1291120362349158016,1.0,2.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=KOVACS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...670L..41K/abstract target=ref> Kovacs et al. 2007 </a>,2007-11,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,3.056536,0.04438,14.28,1.274,213.255,0.671,,,,,213.255,0.671,Mass,0.403,0.0,,1686.0,89.91,,,0.0,0.01,0.7798,,6.04,0.082,,,,81.1,,,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5860.0,1.596,1.248,,,0.431,4.127,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m57.89s,229.99122,+36d13m46.36s,36.229545,57.3363,58.47975,52.00088,212.60518,32.5154393,-21.6606,-24.2502,320.451,3.09194,11.831,11.118,10.1,9.837,9.770001,,,,,,9.729,9.768,9.724,9.165,11.0634,,10.6506,,2014-05-14,2008-04,2014-05-14,1.0,10.0,1.0,0.0,4.0,0.0,0.0,0.5095874669352437,Marginally Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
HAT-P-40 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 1 & 6,1390.0,HAT-P-40 b,HAT-P-40,b,,,TIC 199671901,Gaia DR2 1962153854973972096,Gaia DR3 1962153854973972096,1.0,1.0,1.0,0.0,0.0,Transit,2012.0,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>,2012-11,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.45724,,17.03768,1.52,152.5584,0.48,,,,,152.5584,0.48,Mass,,0.0,,,88.3,,,0.0,,0.65,,5.94,,,,,58.1,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6080.0,1.94,1.03,0.22,[Fe/H],,3.93,,0.2,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h22m03.10s,335.5129199,+45d27m26.43s,45.4573423,-9.86299,97.34365,50.31481,1.50006,10.4684584,8.96222,-5.40992,464.469,2.12459,12.192,11.34,10.367,10.085,10.009,,,,,,9.975,10.011,9.959,8.31,11.4162,,10.9726,,2018-04-25,2017-03,2018-04-26,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.8047817255480292,Earth-like (High Habitability Potential),Gas Giant,Inferred: H/He-dominated primordial envelope
HAT-P-40 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2457705.4011,2457705.4011,"AOR = 62151936, date is start time.",1390.0,HAT-P-40 b,HAT-P-40,b,,,TIC 199671901,Gaia DR2 1962153854973972096,Gaia DR3 1962153854973972096,1.0,1.0,1.0,0.0,0.0,Transit,2012.0,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>,2012-11,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.45724,,17.03768,1.52,152.5584,0.48,,,,,152.5584,0.48,Mass,,0.0,,,88.3,,,0.0,,0.65,,5.94,,,,,58.1,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6080.0,1.94,1.03,0.22,[Fe/H],,3.93,,0.2,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h22m03.10s,335.5129199,+45d27m26.43s,45.4573423,-9.86299,97.34365,50.31481,1.50006,10.4684584,8.96222,-5.40992,464.469,2.12459,12.192,11.34,10.367,10.085,10.009,,,,,,9.975,10.011,9.959,8.31,11.4162,,10.9726,,2018-04-25,2017-03,2018-04-26,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.8047817255480292,Earth-like (High Habitability Potential),Gas Giant,Inferred: H/He-dominated primordial envelope
HAT-P-40 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,3.6,2457058.9379,2457058.9379,"AOR = 51832064, date is start time.",1390.0,HAT-P-40 b,HAT-P-40,b,,,TIC 199671901,Gaia DR2 1962153854973972096,Gaia DR3 1962153854973972096,1.0,1.0,1.0,0.0,0.0,Transit,2012.0,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>,2012-11,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.45724,,17.03768,1.52,152.5584,0.48,,,,,152.5584,0.48,Mass,,0.0,,,88.3,,,0.0,,0.65,,5.94,,,,,58.1,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6080.0,1.94,1.03,0.22,[Fe/H],,3.93,,0.2,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h22m03.10s,335.5129199,+45d27m26.43s,45.4573423,-9.86299,97.34365,50.31481,1.50006,10.4684584,8.96222,-5.40992,464.469,2.12459,12.192,11.34,10.367,10.085,10.009,,,,,,9.975,10.011,9.959,8.31,11.4162,,10.9726,,2018-04-25,2017-03,2018-04-26,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.8047817255480292,Earth-like (High Habitability Potential),Gas Giant,Inferred: H/He-dominated primordial envelope
HAT-P-41 b,Eclipse,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Figure 2,1397.0,HAT-P-41 b,HAT-P-41,b,,,TIC 398895470,Gaia DR2 4290415081653653632,Gaia DR3 4290415081653653632,1.0,2.0,1.0,0.0,0.0,Transit,2012.0,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>,2012-11,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.69405,,22.97845,2.05,378.2177,1.19,,,,,378.2177,1.19,Mass,,0.0,,,87.7,,,0.0,,1.1,,5.45,,,,,92.5,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6390.0,2.05,2.56,0.21,[Fe/H],,4.14,,0.42,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m17.44s,297.3226523,+04d40m20.68s,4.6724124,-10.62609,43.84092,25.27489,300.38765,7.1841239,-3.27913,-6.3921,348.185,2.84386,11.652,11.365,10.006,9.777,9.728,,,,,,9.559,9.601,9.6,9.085,10.939,,10.5523,,2018-04-25,2017-03,2018-04-26,2.0,0.0,2.0,0.0,8.0,6.0,0.0,0.7724764261384024,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
HAT-P-41 b,Eclipse,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,,,Figure 2,1397.0,HAT-P-41 b,HAT-P-41,b,,,TIC 398895470,Gaia DR2 4290415081653653632,Gaia DR3 4290415081653653632,1.0,2.0,1.0,0.0,0.0,Transit,2012.0,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>,2012-11,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.69405,,22.97845,2.05,378.2177,1.19,,,,,378.2177,1.19,Mass,,0.0,,,87.7,,,0.0,,1.1,,5.45,,,,,92.5,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6390.0,2.05,2.56,0.21,[Fe/H],,4.14,,0.42,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m17.44s,297.3226523,+04d40m20.68s,4.6724124,-10.62609,43.84092,25.27489,300.38765,7.1841239,-3.27913,-6.3921,348.185,2.84386,11.652,11.365,10.006,9.777,9.728,,,,,,9.559,9.601,9.6,9.085,10.939,,10.5523,,2018-04-25,2017-03,2018-04-26,2.0,0.0,2.0,0.0,8.0,6.0,0.0,0.7724764261384024,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
HAT-P-41 b,Eclipse,Mansfield et al. 2021,14,Wide Field Camera 3,Hubble Space Telescope satellite,1.139,1.64,,,Supplementary Table 5,1397.0,HAT-P-41 b,HAT-P-41,b,,,TIC 398895470,Gaia DR2 4290415081653653632,Gaia DR3 4290415081653653632,1.0,2.0,1.0,0.0,0.0,Transit,2012.0,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>,2012-11,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.69405,,22.97845,2.05,378.2177,1.19,,,,,378.2177,1.19,Mass,,0.0,,,87.7,,,0.0,,1.1,,5.45,,,,,92.5,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6390.0,2.05,2.56,0.21,[Fe/H],,4.14,,0.42,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m17.44s,297.3226523,+04d40m20.68s,4.6724124,-10.62609,43.84092,25.27489,300.38765,7.1841239,-3.27913,-6.3921,348.185,2.84386,11.652,11.365,10.006,9.777,9.728,,,,,,9.559,9.601,9.6,9.085,10.939,,10.5523,,2018-04-25,2017-03,2018-04-26,2.0,0.0,2.0,0.0,8.0,6.0,0.0,0.7724764261384024,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
